gene_id	gene_name	KI_1	KI_2	KI_3	KI_4	KI_5	KO_1	KO_2	KO_3	KO_4	KO_5	WT_1	WT_2	WT_3	WT_4	WT_5
ENSMUSG00000031488	Rab11fip1	29.628593	43.672106	36.842526	42.094151	45.620238	38.293691	35.723633	38.838822	50.219153	37.46005	34.319082	33.916809	38.556234	38.579622	41.879543
ENSMUSG00000031489	Adrb3	0.475691	0.12067	0.150565	0.451903	0.442575	0.584189	0.104514	0.150452	1.147447	0.847123	0.662322	0.430116	2.809283	0.212415	0.251335
ENSMUSG00000031490	Eif4ebp1	17.487166	18.147543	14.382233	13.512782	13.302105	14.984446	18.387031	14.340589	12.852282	19.520555	13.603207	14.611454	13.010762	13.8943	12.737378
ENSMUSG00000031491	Chrna6	0.019431	0.085694	0	0.018451	0	0.018109	0	0.009343	0.011439	0	0.012842	0	0.012645	0.008152	0
ENSMUSG00000031492	Chrnb3	0	0.011237	0	0	0	0	0	0.012249	0.020381	0	0	0	0	0	0
ENSMUSG00000031493	Ggn	0.161114	0.161452	0.06177	0.121968	0.186904	0.381671	0.123044	0.1235	0.201673	0.15004	0.159815	0.106395	0.153231	0.212101	0.199234
ENSMUSG00000031494	Cd209a	0.832179	0.944807	0.213381	0.364979	0.262616	0.653625	0.484388	0.19422	0.916486	0.637916	0.294307	0.180209	0.420933	0.402751	0.312998
ENSMUSG00000031495	Cd209d	0.05238	0.311152	0.033743	0.049967	0	0.065735	0.169277	0	0	0.330267	0	0.05219	0.137787	0.044202	0
ENSMUSG00000031497	Tnfsf13b	3.78066	12.395177	3.302111	4.721363	3.386259	5.129683	5.461561	5.470114	6.56205	14.724523	3.89337	3.892541	4.220317	4.057646	3.602419
ENSMUSG00000031502	Col4a1	144.885528	190.747689	131.307072	160.74541	136.139759	149.088521	128.870973	123.9321	167.802146	259.210115	105.11128	87.756045	114.312791	132.718251	120.711489
ENSMUSG00000031503	Col4a2	50.148513	80.539954	45.566236	61.170901	52.608661	56.941535	50.953204	45.250743	63.548719	102.437564	42.78687	36.453602	45.792035	56.137898	50.045107
ENSMUSG00000031504	Rab20	11.125478	10.599585	9.428138	10.495476	9.993741	11.036416	13.227207	12.380825	13.19313	10.727485	11.60366	12.754398	12.226502	10.73557	12.35916
ENSMUSG00000031505	Naxd	39.467902	39.916981	33.71442	40.249192	37.388615	37.086417	45.09454	30.898257	38.895865	39.003694	37.854354	31.937306	35.457182	34.93902	39.244102
ENSMUSG00000031506	Ptpn7	1.087901	1.595071	1.632449	1.322757	1.452932	1.512857	2.523327	1.754128	1.191242	2.823095	1.460096	1.496413	0.997826	1.192445	1.053309
ENSMUSG00000031508	Ankrd10	35.459017	35.361783	36.839858	44.353677	23.254901	44.382049	39.216382	27.388808	53.092363	35.364775	28.290984	29.283506	41.468928	34.183833	33.124755
ENSMUSG00000031509	1700016D06Rik	0.190536	0	0.177636	0.366024	0	0	0	0.023285	0	0	0	0	0	0	0
ENSMUSG00000031510	1700128E19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031511	Arhgef7	12.474652	19.203407	13.115739	15.388668	14.193438	16.637911	16.20735	15.607174	17.218043	16.659057	14.445214	12.514938	15.785087	14.830515	13.857888
ENSMUSG00000031512	Tex29	0.036973	0	0	0.035211	0.104891	0.079394	0.082099	0	0.248209	0	0	0	0.091374	0.174961	0
ENSMUSG00000031513	Leprotl1	19.545797	22.060702	17.483063	18.299047	16.407983	18.590526	20.951753	18.569239	21.569081	23.47403	17.10712	16.175621	19.411056	17.314956	20.044009
ENSMUSG00000031516	Dctn6	45.167157	42.924558	38.429479	49.291571	46.014397	49.705557	47.897008	36.131186	47.830823	52.137561	47.198864	38.145407	43.668562	44.553705	43.021247
ENSMUSG00000031517	Gpm6a	1.702701	1.401691	0.352911	1.42595	0.658647	1.245035	0.342919	0.193134	1.151109	2.417151	0.530827	0.40779	4.886504	0.630025	0.33422
ENSMUSG00000031518	Spata4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031519	Asb5	0.262402	0.583021	0.124775	0.28402	0.426643	0.416335	0.223814	0.166895	0.590401	0.723093	0.198487	0.055541	0.97197	0.309818	0.271028
ENSMUSG00000031520	Vegfc	3.209078	5.077376	1.928407	3.978492	1.894409	2.520646	2.055242	2.00098	4.460274	5.076735	3.175043	2.564109	5.166472	3.762486	2.202577
ENSMUSG00000031521	Aga	17.531892	14.235763	15.643453	19.222922	13.623006	15.654681	16.410192	12.77835	15.971389	17.056336	16.419264	11.445931	14.966591	14.319301	11.923762
ENSMUSG00000031523	Dlc1	7.38353	8.94833	4.922073	7.06773	7.738772	9.163231	6.147157	6.088568	12.753714	13.641551	7.880585	7.567455	12.689678	8.139427	6.959958
ENSMUSG00000031527	Eri1	12.707602	13.812467	12.983784	12.447367	16.287176	12.902182	12.947245	11.957798	10.961542	10.672842	8.394905	8.918989	9.545368	11.309158	13.817882
ENSMUSG00000031529	Tnks	12.894147	14.976915	14.15808	14.913783	15.52421	16.154374	18.263934	17.944882	16.583896	12.354798	14.37798	14.166132	14.111581	11.738116	15.78596
ENSMUSG00000031530	Dusp4	14.033367	19.255723	18.911596	22.11558	18.922739	10.428012	19.418023	26.650843	17.000189	10.824412	12.494932	13.054023	10.942631	9.624151	20.34277
ENSMUSG00000031532	Saraf	64.204908	61.776993	50.927618	59.635038	62.200997	68.195518	67.068112	64.871089	71.358487	75.049107	55.132714	51.382108	73.102813	57.229719	62.686745
ENSMUSG00000031533	Mrps31	17.537879	14.282215	14.519498	17.602261	17.232689	18.634312	18.058861	13.792681	18.553735	16.597632	16.171927	14.062946	16.912395	15.707886	16.791312
ENSMUSG00000031534	Smim19	5.051917	5.824481	5.878783	6.49611	6.444033	6.817008	6.433827	4.462267	7.461391	7.320208	6.267633	4.982563	4.733455	5.857662	6.163471
ENSMUSG00000031535	Dkk4	0.023137	0	0	0	0	0.021565	0.066573	0.04447	0.027341	0	0.091949	0.017136	0.060252	0	0.023881
ENSMUSG00000031536	Polb	18.754384	17.802554	17.799449	18.408535	17.147439	19.035848	23.857904	18.947712	21.207696	17.438733	17.409358	17.560634	18.166461	15.965851	17.616112
ENSMUSG00000031537	Ikbkb	23.73621	31.732318	21.949691	25.90437	24.935652	26.48016	33.370984	29.067061	28.063403	27.055465	24.597085	22.989028	21.604063	22.312992	27.059561
ENSMUSG00000031538	Plat	73.543915	51.826417	32.100055	64.730057	37.114096	27.529007	74.012207	93.241806	22.306472	32.451207	26.293701	32.325084	23.049426	16.74415	57.058903
ENSMUSG00000031539	Ap3m2	1.878361	2.082695	1.531974	1.955825	2.215116	2.002859	2.105189	1.848035	2.458777	3.138876	1.617171	1.592415	2.727229	1.695242	2.181299
ENSMUSG00000031540	Kat6a	14.679547	18.520759	16.386867	15.535599	14.273773	15.904572	15.488293	15.711139	21.167678	15.153397	13.316157	15.581646	14.779478	16.062364	16.545873
ENSMUSG00000031543	Ank1	0.918233	0.357768	0.607744	1.243287	0.791942	1.113997	0.249813	0.462357	2.801065	3.136936	0.964584	0.711543	1.713408	1.468574	0.839676
ENSMUSG00000031545	Gpat4	24.68826	25.771703	23.65379	27.869151	26.931855	24.120803	26.580056	25.190035	23.752195	27.490959	19.635513	19.29132	20.003237	22.393298	25.118118
ENSMUSG00000031546	Gins4	16.945086	17.507215	13.26179	14.873112	15.91308	15.353713	16.962413	14.298028	16.409456	16.294875	12.889279	12.500549	15.186727	12.3728	14.893706
ENSMUSG00000031548	Sfrp1	10.478412	10.799716	4.327999	10.913706	9.084964	13.617917	11.411102	5.163802	16.41414	37.448557	8.330628	8.327377	12.276513	10.923145	11.119083
ENSMUSG00000031549	Ido2	0.008761	0.132352	0.01686	0.044231	0.012698	0.010851	0.02231	0.025274	0.013715	0.045512	0.106855	0.012988	0.015154	0.077504	0
ENSMUSG00000031551	Ido1	9.517917	35.406768	15.735715	4.682068	16.326359	7.029598	28.288857	15.329338	3.603227	73.414011	9.597185	7.110352	2.334785	4.20143	4.256207
ENSMUSG00000031552	Adam18	0.012125	0	0	0	0.057539	0.0113	0.011618	0.145513	0	0	0.016033	0.045891	0	0.011087	0.025073
ENSMUSG00000031553	Adam3	0.072306	0.030163	0.021926	0.021651	0.037302	0.031869	0.021842	0.418881	0.013427	0.048267	0.934857	0	0	0.161302	0.291122
ENSMUSG00000031554	Adam5	0.050547	0.03344	0.052446	0.096023	0.068852	0.050846	0.024217	0.013113	0.074449	0.103355	0.066844	0.010108	0.053261	0.022901	0.026129
ENSMUSG00000031555	Adam9	31.604313	34.27567	24.485173	31.885807	30.151937	32.356993	31.719176	32.535695	30.396805	42.346197	29.876556	23.167195	26.864832	31.531197	30.09615
ENSMUSG00000031556	Tm2d2	43.75861	33.824626	34.235919	37.275965	38.356249	43.560276	41.395455	37.790612	39.275101	43.354864	45.207727	37.674407	36.899886	39.583272	37.261904
ENSMUSG00000031557	Plekha2	25.023169	31.296178	25.969236	25.654591	21.793244	24.486974	28.741856	24.897855	18.725643	25.438886	20.90771	20.23964	14.869138	21.445212	21.601969
ENSMUSG00000031558	Slit2	3.03106	2.264415	2.116484	2.552621	3.522947	4.633549	6.328681	4.841807	4.602369	2.08243	2.090379	4.440917	5.817333	2.65814	6.189708
ENSMUSG00000031559	4930555F03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031561	Tenm3	3.727268	4.352011	2.531752	4.653546	3.646545	4.588582	4.903186	3.895042	4.640242	5.646826	3.664572	3.53474	3.572467	4.774958	2.997421
ENSMUSG00000031562	Dctd	5.957196	6.32655	4.978199	5.068595	4.478547	2.969459	5.817927	4.02743	4.016431	2.931327	3.779441	3.67123	3.422546	3.526597	4.785257
ENSMUSG00000031563	Wwc2	3.383853	4.480763	3.071043	4.135669	3.050251	4.604979	2.808545	2.677829	5.763609	4.708388	3.603151	2.61649	4.502099	4.075108	2.977454
ENSMUSG00000031565	Fgfr1	6.715894	8.853737	4.651075	8.631754	7.886645	8.031041	5.280607	4.914478	17.783393	17.644007	10.882118	8.710652	11.3958	9.145759	6.639371
ENSMUSG00000031568	Rwdd4a	11.579687	13.289505	11.548248	12.103459	13.30108	8.784216	11.826591	10.085862	9.07145	11.420767	9.391552	10.177734	7.094721	9.854242	11.115046
ENSMUSG00000031570	Plpp5	24.70024	21.686053	18.50297	23.320526	26.552967	28.187108	22.965558	25.960062	22.264626	24.480273	26.24803	21.288184	27.593654	26.27454	22.409975
ENSMUSG00000031574	Star	0.226478	0.405383	0.544458	0.421456	0.202881	0.223851	0.216899	0.25742	0.290661	0.176325	0.226678	0.325612	0.339386	0.32812	0.184645
ENSMUSG00000031575	Ash2l	32.634073	34.835612	30.023607	31.968036	31.674048	33.414737	32.947772	25.576062	32.399454	29.236005	26.005659	25.554198	24.949686	26.695262	30.323944
ENSMUSG00000031576	Kcnu1	1.099431	1.47584	1.175193	1.037621	2.406566	1.277133	1.733465	1.755701	1.042529	1.011753	0.932705	1.067105	0.901767	0.267438	1.200527
ENSMUSG00000031577	Tti2	4.379619	4.971793	4.274657	4.673342	3.704628	4.486819	5.091923	3.726746	5.193174	4.699761	4.188801	3.610065	4.428505	4.30661	4.192437
ENSMUSG00000031578	Mak16	27.916793	28.268326	22.994268	28.592123	23.144223	19.99458	29.603279	19.687858	21.918852	21.884778	19.446704	17.169714	20.014636	20.754388	22.606777
ENSMUSG00000031583	Wrn	8.096924	9.153858	7.688463	7.90267	8.468958	9.25773	9.588094	7.26872	9.255409	9.016829	6.990503	6.388723	7.809757	7.205167	7.741008
ENSMUSG00000031584	Gsr	74.821841	112.789052	70.55537	75.04695	85.176314	72.382779	93.830375	65.843092	70.262709	84.061519	75.535174	59.637844	54.14061	71.415619	73.403527
ENSMUSG00000031585	Gtf2e2	23.248363	23.284759	21.072615	24.151407	19.968993	25.031689	28.376261	23.836168	25.315393	24.605276	17.444731	19.23035	22.541636	18.101048	24.179079
ENSMUSG00000031586	Rbpms	15.362492	12.618855	10.47835	17.383463	18.077839	21.55165	16.032884	14.951675	35.734103	31.483026	18.884068	16.946767	30.37202	18.696397	19.381832
ENSMUSG00000031590	Frg1	50.118147	55.66269	43.256779	50.115717	43.287103	53.837416	49.563282	37.170699	59.514397	59.028122	46.676714	36.673945	48.969373	49.958238	39.749299
ENSMUSG00000031591	Asah1	96.334761	113.19297	81.260506	89.764543	80.191923	93.38589	101.214217	75.961161	105.309117	119.353446	60.564808	49.338471	84.601301	81.728885	82.983599
ENSMUSG00000031592	Pcm1	18.41803	21.782685	19.51831	21.614377	21.406944	21.977862	22.766298	18.394731	26.070386	23.400286	17.91575	15.635127	21.407352	19.013325	20.648224
ENSMUSG00000031594	Fgl1	0.458824	0.546418	0.406431	0.5565	1.366747	0.207692	0.546484	0.782054	0.443638	0.391066	0.672842	0.268093	0.553346	0.468565	0.488374
ENSMUSG00000031595	Pdgfrl	6.868735	7.560388	6.589024	5.332395	6.980898	5.697412	12.481076	11.828315	4.665624	4.621127	4.851516	7.318406	3.953397	3.703066	9.518586
ENSMUSG00000031596	Slc7a2	1.49492	1.925972	1.211829	1.111322	1.557135	1.825969	2.404235	2.246982	1.621308	2.359098	0.940911	1.4924	1.758238	1.285589	1.817806
ENSMUSG00000031600	Vps37a	18.086074	18.555203	18.059122	20.707913	18.489911	20.549014	24.251926	18.58019	21.510647	18.693323	15.925401	15.162282	17.930881	17.601203	20.331496
ENSMUSG00000031601	Cnot7	32.888358	32.553407	31.362188	32.188185	32.911254	31.94379	38.086292	32.174461	31.85082	28.118212	26.547859	23.997568	28.231754	24.781262	31.00109
ENSMUSG00000031603	Fgf20	0.202993	0.447701	0.077946	0.038595	0.505609	0.887543	1.050229	1.307214	0.503355	0.142408	0.349413	1.604555	1.506431	0.238802	1.656932
ENSMUSG00000031604	Msmo1	129.131264	95.418421	87.47702	108.861193	99.876018	74.215747	95.217935	73.205387	75.21352	76.133949	74.979231	47.607966	56.127523	138.376116	87.655343
ENSMUSG00000031605	Klhl2	14.464275	14.305143	11.606202	14.606809	11.997964	12.45095	13.407979	12.915126	14.336769	14.416483	11.415443	9.741965	13.086833	13.690818	13.223748
ENSMUSG00000031608	Galnt7	61.055046	28.3722	42.863357	54.647353	54.309972	57.059392	36.755148	48.525596	50.078462	48.26617	70.236111	34.199543	54.023372	60.947993	45.109454
ENSMUSG00000031609	Sap30	12.657766	15.639655	12.286796	11.840971	10.358618	10.59861	17.006	14.130784	10.777684	10.660413	7.343962	11.297948	8.617666	8.392055	11.541403
ENSMUSG00000031610	Scrg1	0.198592	0.087644	0.047367	0.047346	0.105032	0.046283	0.04773	0	0.118194	0.116404	0	0	0.258798	0.083763	0
ENSMUSG00000031613	Hpgd	42.152496	21.237573	31.023043	39.24342	51.670135	51.820768	16.018776	18.55765	92.39557	55.484479	42.165831	21.370081	84.983561	40.017081	37.460127
ENSMUSG00000031616	Ednra	3.677411	6.311902	2.514849	5.076843	3.56201	4.414112	4.177688	4.054557	5.24369	7.210588	3.97383	4.052682	3.751254	4.065042	3.796016
ENSMUSG00000031617	Tmem184c	8.684818	10.271865	8.361224	8.676028	10.999034	8.230104	13.302645	11.342508	9.559882	9.699344	6.47277	8.002919	6.897313	7.152623	11.389235
ENSMUSG00000031618	Nr3c2	24.182089	22.4198	18.084639	24.481534	22.722386	33.447322	23.040027	15.790318	42.128419	29.924164	31.218583	15.241852	42.125399	30.685513	21.105454
ENSMUSG00000031620	Iqcm	0	0	0	0	0.01674	0	0	0	0.036311	0	0	0	0	0.025858	0
ENSMUSG00000031621	Isx	5.927213	6.068126	3.151183	6.882939	6.508898	7.883152	11.442433	10.707776	2.934439	6.803576	9.800988	9.073402	3.299184	7.990319	5.113307
ENSMUSG00000031622	Sin3b	46.069992	56.468066	39.381037	49.892201	41.640018	46.5327	48.876432	43.240704	44.751965	48.523925	46.076986	42.570017	42.513329	43.62653	40.559389
ENSMUSG00000031626	Sorbs2	24.383473	21.189053	25.964989	31.724157	29.662531	33.33247	21.585396	22.655098	35.437002	34.067294	25.056196	20.351644	33.36544	24.483201	31.822087
ENSMUSG00000031627	Irf2	10.870682	16.576999	14.206365	17.246669	14.978849	21.089215	16.272546	14.669297	28.564678	14.329015	22.755956	14.845543	13.058042	15.723497	14.175318
ENSMUSG00000031628	Casp3	27.896703	28.25694	26.600379	23.92831	28.95463	28.658742	27.28196	24.207595	26.360136	29.166959	18.712738	18.500421	20.783199	26.767969	26.797935
ENSMUSG00000031629	Cenpu	3.594115	6.50233	5.674806	3.532048	6.263151	4.09949	5.118945	3.569635	3.74178	4.728898	2.645008	2.434945	2.880817	4.201918	5.232962
ENSMUSG00000031631	Cfap97	7.420081	7.915836	6.790178	7.360904	7.661748	7.81678	7.162689	6.921609	8.959735	8.678521	6.325544	5.976609	7.49503	6.477373	6.577815
ENSMUSG00000031633	Slc25a4	49.047691	51.391469	40.520019	46.260889	44.786994	43.728432	56.484461	41.044148	55.457438	66.708909	32.661968	33.925966	54.052232	32.616495	49.112516
ENSMUSG00000031634	Ufsp2	32.911686	28.166549	25.718456	31.937564	33.123058	31.226744	30.829189	23.663059	29.342675	30.305271	31.703514	22.646423	24.499949	30.507021	27.929053
ENSMUSG00000031635	Anxa10	0.523452	0.220413	0.390944	2.09222	1.578161	0.232871	0.506271	1.161168	0.078597	2.053597	6.019387	0.209658	0	0.148144	0.311124
ENSMUSG00000031636	Pdlim3	42.778498	13.317681	16.887452	48.093414	38.260707	42.536469	9.664286	11.04607	69.874904	86.790996	34.566075	23.285632	74.631708	35.989328	32.797203
ENSMUSG00000031637	Lrp2bp	0.097844	0.082919	0.293921	0.167872	0.065207	0.121453	0.07505	0.131622	0.149548	0.160154	0.233168	0.117263	0.027376	0.013724	0.082382
ENSMUSG00000031639	Tlr3	9.467612	13.059815	9.438856	11.203061	8.968351	8.746849	11.934389	8.949001	10.270401	9.708731	11.225813	8.519389	7.517585	9.464799	7.931536
ENSMUSG00000031640	Gm45753	0	0	0	0	0	0	0	0	0.015678	0.026329	0	0	0	0	0.011238
ENSMUSG00000031641	Cbr4	18.296191	19.593677	13.768416	20.012137	20.702632	18.115908	18.257607	14.392761	20.344132	17.329386	16.760548	13.412796	20.083125	12.69084	21.787997
ENSMUSG00000031642	Sh3rf1	12.94369	16.320361	16.173744	16.063993	15.920627	16.739876	17.420988	17.802446	15.592525	11.598687	11.7558	16.195091	12.224912	11.896939	16.816095
ENSMUSG00000031644	Nek1	4.896921	5.172849	4.71461	6.120246	4.766039	6.017813	5.384205	4.765434	7.256864	4.955762	4.822228	3.843212	5.894672	4.584872	5.293836
ENSMUSG00000031645	F11	0	0	0.012337	0	0	0	0	0	0	0.014993	0	0	0	0	0
ENSMUSG00000031647	Mfap3l	2.198664	5.945516	2.074648	3.623211	3.109664	3.940908	2.868724	2.255911	6.485128	6.2898	3.497412	2.021137	5.328525	3.122253	2.790263
ENSMUSG00000031651	Triml1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031652	N4bp1	9.902934	15.021538	11.225054	13.236468	10.651381	11.093022	13.213657	13.301052	12.131167	11.226331	10.896987	9.796533	8.716902	9.93443	10.185502
ENSMUSG00000031654	Cbln1	0.052055	0	0.050002	0.084816	0.075343	0.048515	0	0	0.232032	0.023611	0.042513	0	0.330002	0.029149	0.053778
ENSMUSG00000031657	Heatr3	12.544339	11.756011	9.725436	11.222614	10.359082	8.757534	10.801904	8.328535	10.572443	9.937041	10.094268	6.886113	9.439832	10.406003	9.631672
ENSMUSG00000031659	Adcy7	3.604502	4.570771	3.709792	4.042675	4.047407	4.877077	4.728895	3.124597	6.795513	10.727332	3.636138	3.895097	5.224127	4.433109	3.243509
ENSMUSG00000031660	Brd7	26.595542	27.830857	24.759311	31.933066	24.742228	27.551031	36.293414	34.329208	29.989911	23.964118	20.636919	26.025804	21.003179	17.22175	24.367224
ENSMUSG00000031661	Nkd1	73.717007	69.596017	70.216771	76.403672	93.656026	71.606897	131.416714	128.616378	82.675296	50.01154	55.879814	106.187794	61.215209	41.322754	120.631094
ENSMUSG00000031662	Snx20	4.220324	5.158752	4.250508	2.658759	2.867448	5.06525	3.347099	5.05541	3.359042	5.393436	3.172542	5.398379	2.212903	3.597257	2.223564
ENSMUSG00000031665	Sall1	1.049848	1.119403	0.814851	0.827854	1.099464	1.46511	1.090321	1.039919	2.241819	1.90283	1.186591	0.94882	1.094288	1.09502	1.13531
ENSMUSG00000031666	Rbl2	12.256432	12.660404	11.18538	12.611576	14.371115	15.23279	14.249162	12.18935	19.523307	16.982313	12.33302	11.627802	16.41792	12.001537	13.926401
ENSMUSG00000031667	Aktip	27.601107	28.054383	23.065588	26.072175	29.459326	29.925804	31.758929	27.79162	34.617434	28.57982	23.653207	24.269772	30.257498	24.839078	33.178908
ENSMUSG00000031668	Eif2ak3	17.834412	16.576814	16.674154	18.900741	20.632632	18.490136	21.070109	23.711717	18.383434	17.860943	17.416929	18.27513	15.420117	19.713691	19.832551
ENSMUSG00000031669	Gins3	2.482439	2.403564	3.430054	1.984371	2.122453	2.242978	2.448178	2.795078	1.863651	2.80933	1.645104	1.740948	1.769805	2.249823	2.573979
ENSMUSG00000031671	Setd6	9.51778	9.736399	8.314806	10.14258	9.755883	7.845195	10.563289	6.788316	8.526654	10.778027	6.939443	6.388373	8.547811	10.236531	9.641189
ENSMUSG00000031672	Got2	39.32356	48.12196	34.066859	42.153221	40.47039	36.483481	44.756741	33.143899	35.812958	41.254621	30.774817	32.803492	32.07222	35.62445	38.669736
ENSMUSG00000031673	Cdh11	6.014542	8.010001	4.076154	6.047448	5.972022	8.125309	7.970636	8.788423	7.930545	11.374459	4.870782	9.413494	8.851241	6.167532	7.196766
ENSMUSG00000031681	Smad1	21.174311	30.330595	20.202301	22.034968	20.955445	24.287321	25.977444	20.540848	28.757865	25.427225	20.604639	17.520978	24.200962	20.747936	20.426564
ENSMUSG00000031682	1700011L22Rik	0.033279	0.058731	0	0	0.091204	0	0.063894	0	0	0	0	0	0.043345	0.075269	0
ENSMUSG00000031683	Lsm6	28.936336	34.039553	30.805313	33.399152	31.190159	26.548944	33.928676	28.718314	25.752319	28.923385	27.825895	22.497591	21.384746	25.697505	25.977463
ENSMUSG00000031684	Slc10a7	9.653058	9.983583	9.011411	9.995413	11.71076	10.392156	9.978653	9.845838	9.257889	8.995487	9.930135	8.134799	8.831612	10.039317	10.230801
ENSMUSG00000031688	Pou4f2	0	0	0	0	0	0.008167	0	0	0	0	0	0	0	0	0
ENSMUSG00000031691	Tnpo2	25.274467	25.120119	19.729361	29.882792	28.76671	27.877085	33.023928	26.449008	24.402723	24.573946	26.357751	23.877637	23.197838	22.511273	26.898768
ENSMUSG00000031696	Vps35	52.600511	50.06205	43.671652	49.1039	49.571214	45.950548	48.787504	42.970447	50.226392	56.782097	41.76884	34.704263	44.848173	45.949884	45.2696
ENSMUSG00000031697	Orc6	19.510269	20.783377	16.978085	18.153943	15.056455	13.213967	18.775556	14.333357	14.583858	14.412943	12.358784	10.936309	13.868194	14.439017	14.520439
ENSMUSG00000031698	Mylk3	0.035629	0.010476	0.185391	0.052845	0.179629	0.033205	0.008885	0.02676	0.01092	0.055503	0.015703	0.011184	0.096578	0.031132	0.03838
ENSMUSG00000031700	Gpt2	10.731264	10.703893	9.928626	8.218042	13.469132	12.310344	14.640288	12.934831	14.489923	10.339421	10.96184	8.936912	13.537076	8.327435	13.902921
ENSMUSG00000031701	Dnaja2	66.312714	72.55088	55.84464	71.694856	59.880006	61.450893	68.171253	59.250427	68.960958	69.932213	58.868454	51.59766	55.661949	61.153354	60.206448
ENSMUSG00000031703	Itfg1	41.139773	31.482588	32.568476	37.811269	37.196877	38.133282	37.005733	32.456113	38.882133	40.978548	33.375191	24.950025	36.55823	35.688181	34.946034
ENSMUSG00000031706	Rfx1	4.620914	6.73663	5.661711	5.726738	6.182539	6.898768	7.243679	7.259145	8.324296	5.683773	6.700615	6.096143	6.628317	6.767263	5.957155
ENSMUSG00000031708	Tecr	82.051493	86.339783	71.366604	81.640231	89.013067	82.649059	99.821522	77.700162	80.969037	78.633471	80.48478	76.140573	75.418484	80.567103	85.261607
ENSMUSG00000031709	Tbc1d9	1.765741	3.319847	1.854016	2.366362	3.097834	2.637972	2.336727	4.039932	2.132854	4.512089	1.897121	3.070528	2.679615	2.35445	2.06831
ENSMUSG00000031710	Ucp1	0.018094	0.015962	0	0	0	0	0	0	0.042704	0	0	0	0.023556	0	0
ENSMUSG00000031711	Zfp330	26.519234	23.20895	20.87823	26.167772	21.129725	24.069234	26.330464	21.641296	24.699234	22.292835	20.287883	18.394438	22.512968	21.041363	23.214393
ENSMUSG00000031712	Il15	6.755952	9.691257	5.29914	5.841202	4.581017	8.302014	8.701226	4.432736	12.332765	7.522154	6.431048	4.248301	14.431329	5.440118	6.55231
ENSMUSG00000031714	Gab1	4.221423	5.993678	4.803775	6.130468	7.487308	7.316769	5.957674	6.86147	8.202143	5.716224	5.287564	5.98635	7.303972	4.558095	6.878059
ENSMUSG00000031715	Smarca5	52.960989	51.094748	47.619232	51.740653	51.777079	42.7268	54.607645	43.762836	47.350534	47.312911	36.182917	33.864941	40.581212	42.466153	47.736672
ENSMUSG00000031722	Hp	2.367714	20.647745	5.279314	2.958986	2.741736	1.576299	6.141887	8.321764	0.692717	9.124435	1.433689	1.000686	1.82036	1.573174	0.931087
ENSMUSG00000031723	Txnl4b	4.890092	4.043107	3.900169	4.090927	4.328855	4.487404	4.969748	4.435991	4.940702	4.797597	4.308037	3.476975	4.118188	4.691742	4.513239
ENSMUSG00000031725	Ces1f	2.803691	1.173485	1.467291	3.492128	8.203707	4.212651	1.751036	5.917001	1.408155	3.878129	5.83023	5.956077	6.172591	3.662336	3.712836
ENSMUSG00000031727	Pmfbp1	0	0	0.007933	0	0	0.023045	0.01579	0	0.029103	0.009627	0.054464	0.006111	0.021455	0.01383	0.008528
ENSMUSG00000031728	Zfp821	6.003757	7.853776	6.7672	7.34985	7.009638	8.123515	8.511791	7.17609	8.157004	7.193356	5.678672	7.445778	7.535124	6.024111	7.944881
ENSMUSG00000031729	Ist1	51.540401	58.327739	43.29665	48.397331	48.206171	47.764317	52.730836	50.121515	56.547214	53.345062	45.528536	40.497417	49.042737	53.547216	47.696317
ENSMUSG00000031730	Dhodh	7.001432	8.601988	7.573646	6.614786	7.544588	6.599342	8.354251	5.240507	8.397097	6.584657	6.153261	5.193359	7.328534	6.747838	6.949374
ENSMUSG00000031731	Ap1g1	30.680461	28.409001	24.7298	30.90676	28.937693	27.814773	29.836874	29.825075	31.644091	27.571946	28.75648	22.600413	26.392765	29.789467	27.458407
ENSMUSG00000031732	Phlpp2	5.279548	5.850309	5.706117	5.778375	5.523964	7.289032	5.031916	4.968314	12.723707	7.585195	4.531782	4.259618	8.948967	8.264022	6.019348
ENSMUSG00000031734	Irx3	0.072166	0.172915	0.208268	0.113771	0.123813	0.259413	0.271286	0.307321	0.089787	0.050893	0.081769	0.160474	0.1701	0.121119	0.236518
ENSMUSG00000031736	Crnde	0.570714	0.898852	0.448375	0.527203	0.474374	0.276924	0.893414	0.39714	0.357634	0.209466	0.367409	0.281473	0.57862	0.422874	0.467578
ENSMUSG00000031737	Irx5	1.305133	3.111939	1.053437	1.569357	1.270865	1.618155	4.239461	3.622245	2.056496	0.69434	0.63043	2.201532	2.438441	0.674064	3.262472
ENSMUSG00000031738	Irx6	0.059977	0	0.015994	0.053368	0.098249	0.079669	0	0	0.01177	0.023354	0.066067	0.01232	0.01301	0.050329	0.051695
ENSMUSG00000031740	Mmp2	27.174491	44.745132	19.894813	29.181248	24.7055	35.156377	32.312356	27.193832	38.513584	57.896895	19.667749	24.56871	25.468292	31.969696	24.674304
